,tweets
210,Gostei de um vídeo @YouTube http://t.co/3IyTTqP4 Lawrence wins Best Actress in a Musical or Comedy Golden Globes 2013
211,"RT @YahooMovies: .@lenadunham wins Best Performance By An Actress in TV Comedy Or Musical, Fey &amp; Poehler console themselves w/ @JLo &amp; Clooney. #GoldenGlobes"
212,"RT @CNNshowbiz: Best actress in a TV comedy or musical goes to Lena Dunham for ""Girls"" #GoldenGlobes"
213,RT @GlobalGrind: #GoldenGlobes Best TV Series Actress in Comedy or Musical goes to @LenaDunham for @GirlsHBO! http://t.co/FJ1fznRO
214,&amp;@JuddApatow  RT“@EW: You go girl! Best TV Series Actress - Comedy or Musical - Lena Dunham (@LenaDunham) - Girls (@GirlsHBO) #GoldenGlobes”
215,RT @ABCNewsEnt: Lena Dunham wins best performance by an actress in a TV musical or comedy for #Girls http://t.co/VCUv6LqO #GoldenGlobes
216,RT @USATODAYlife: Best actress in a comedy or musical series goes to Lena Dunham for #Girls #GoldenGlobes
217,"RT @CNNshowbiz: Best actress in a TV comedy or musical goes to Lena Dunham for ""Girls"" #GoldenGlobes"
218,"RT @CNNshowbiz: Best actress in a TV comedy or musical goes to Lena Dunham for ""Girls"" #GoldenGlobes"
219,RT @BBCNewsUS: #JenniferLawrence wins Best Actress Motion Picture - Comedy or Musical at #GoldenGlobes for Silver Linings Playbook http://t.co/YvCP3FbR
220,"Love her!  RT @CNNshowbiz: Best actress in a TV comedy or musical goes to Lena Dunham for ""Girls"" #GoldenGlobes"
221,"RT @CNNshowbiz: Best actress in a TV comedy or musical goes to Lena Dunham for ""Girls"" #GoldenGlobes"
222,"Best actress in a TV comedy or musical goes to Lena Dunham for ""Girls"" #GoldenGlobes"
223,"RT @CNNshowbiz: Best actress in a TV comedy or musical goes to Lena Dunham for ""Girls"" #GoldenGlobes"
224,"RT @CNNshowbiz: Best actress in a TV comedy or musical goes to Lena Dunham for ""Girls"" #GoldenGlobes"
225,"RT @CNNshowbiz: Best actress in a TV comedy or musical goes to Lena Dunham for ""Girls"" #GoldenGlobes"
226,"RT @CNNshowbiz: Best actress in a TV comedy or musical goes to Lena Dunham for ""Girls"" #GoldenGlobes"
227,RT @ABCNewsEnt: Lena Dunham wins best performance by an actress in a TV musical or comedy for #Girls http://t.co/VCUv6LqO #GoldenGlobes
228,@aprilisms RT @gmanews: Lena Dunham wins Best TV Series Actress (Comedy or Musical) for Girls #GoldenGlobes | via @goldenglobes
229,"RT @CNNshowbiz: Best actress in a TV comedy or musical goes to Lena Dunham for ""Girls"" #GoldenGlobes"
230,"RT @CNNshowbiz: Best actress in a TV comedy or musical goes to Lena Dunham for ""Girls"" #GoldenGlobes"
231,"RT @CNNshowbiz: Best actress in a TV comedy or musical goes to Lena Dunham for ""Girls"" #GoldenGlobes"
232,"RT @CNNshowbiz: Best actress in a TV comedy or musical goes to Lena Dunham for ""Girls"" #GoldenGlobes"
233,"RT @CNNshowbiz: Best actress in a TV comedy or musical goes to Lena Dunham for ""Girls"" #GoldenGlobes"
234,RT @Variety: WINNER: Jennifer Lawrence wins best actress in a musical/comedy for “Silver Linings Playbook” #GoldenGlobes
235,"RT @CNNshowbiz: Best actress in a TV comedy or musical goes to Lena Dunham for ""Girls"" #GoldenGlobes"
236,"RT @Barta_NTDaily: 20th Award: Best Actress, Television Comedy Or Musical goes to Lena Dunham, GIRLS. Just started watching that show. I love it. #GoldenGlobes"
237,"RT @RallisP: Jennifer Lawrence wins best actress for Silver Linings Playbook (in ""Musical or Comedy,"" so it doesn't really count). #GoldenGlobes"
238,"RT @CNNshowbiz: Best actress in a TV comedy or musical goes to Lena Dunham for ""Girls"" #GoldenGlobes"
239,"RT @FashionweekNYC: Jennifer Lawrence wins the Golden Globe for Best Actress in a Comedy/Musical in ""Silver Linings Playbook"" #GoldenGlobes"
240,Congratz beautiful! RT @TVGuide: Best actress for comedy/musical goes to Jennifer Lawrence #GoldenGlobes
241,RT @BBCNewsUS: #JenniferLawrence wins Best Actress Motion Picture - Comedy or Musical at #GoldenGlobes for Silver Linings Playbook http://t.co/YvCP3FbR
242,"RT @CNNshowbiz: Best actress in a TV comedy or musical goes to Lena Dunham for ""Girls"" #GoldenGlobes"
243,"RT @CNNshowbiz: Best actress in a TV comedy or musical goes to Lena Dunham for ""Girls"" #GoldenGlobes"
244,"RT @THR: Jennifer Lawrence wins the #GoldenGlobe for Best Actress in a Comedy or Musical for ""Silver Linings Playbook."" http://t.co/bEbOJaJ5"
245,"Very, very happy that Jennifer Lawrence won ""Best Actress in a Comedy or Musical."" Next up, an Oscar! #GoldenGlobes"
246,RT @Bipbop27: RT @Alex_DeSmall: jennifer lawrence wins best actress for musical or comedy #goldenglobes
247,"RT @CNNshowbiz: Best actress in a TV comedy or musical goes to Lena Dunham for ""Girls"" #GoldenGlobes"
248,"RT @THR: Jennifer Lawrence wins the #GoldenGlobe for Best Actress in a Comedy or Musical for ""Silver Linings Playbook."" http://t.co/bEbOJaJ5"
249,"Golden Globes 2013 Jennifer Lawrence Wins For Best Actress, Musical or Comedy http://t.co/orZnPIAs"
250,"RT @FashionweekNYC: Jennifer Lawrence wins the Golden Globe for Best Actress in a Comedy/Musical in ""Silver Linings Playbook"" #GoldenGlobes"
251,RT @BBCNewsUS: #JenniferLawrence wins Best Actress Motion Picture - Comedy or Musical at #GoldenGlobes for Silver Linings Playbook http://t.co/YvCP3FbR
252,Jennifer Lawrence wins Best  Actress in a Musical or Comedy Golden Globes 2013 http://t.co/BpfiBP0C vía @youtube
253,"RT @STCommunities: Jennifer Lawrence wins Best Actress, Motion Picture Comedy or Musical for Silver Linings Playbook #GoldenGlobes"
254,Oh God my love Jennifer Lawrence won the Best Actress Award in the comedy/musical category. This makes me happy. #GoldenGlobes
255,RT @washingtonpost: Lena Dunham wins best actress in a TV series - comedy or musical http://t.co/wDtM7VJj #GoldenGlobes #Girls
256,RT @TVGuide: Best actress in a TV comedy/musical goes to Lena Dunham #GoldenGlobes
257,"Lawrence, Hathaway, Waltz win acting Globes: Lawrence wins best actress in a comedy or musical for ""Silver Linin... http://t.co/RnQiPO5s"
258,"Lawrence, Hathaway, Waltz win acting Globes: Lawrence wins best actress in a comedy or musical for ""Silver Linin... http://t.co/cv15lia4"
259,"Lawrence, Hathaway, Waltz win acting Globes: Lawrence wins best actress in a comedy or musical for ""Silver Linin... http://t.co/YtMEZ0X0"
260,RT @moviesndtv: #GoldenGlobes 2013:Jennifer Lawrence wins Best Actress Comedy/Musical for Silver Linings Playbook http://t.co/e4cm2B1V
261,"RT @CNNshowbiz: Best actress in a TV comedy or musical goes to Lena Dunham for ""Girls"" #GoldenGlobes"
262,RT @washingtonpost: Lena Dunham wins best actress in a TV series - comedy or musical http://t.co/wDtM7VJj #GoldenGlobes #Girls
263,RT @BBCNewsUS: #JenniferLawrence wins Best Actress Motion Picture - Comedy or Musical at #GoldenGlobes for Silver Linings Playbook http://t.co/YvCP3FbR
264,I liked a @YouTube video http://t.co/mQYU3SiN Jennifer Lawrence wins Best Actress-Motion Picture-Comedy or Musical at Golden Globes
265,"RT @nbc: .@IamDonCheadle wins Best Actor in a Television Series, Comedy or Musical for his role on House of Lies. Congrats! #GoldenGlobes"
266,"The ever so cool DON CHEADLE won #GoldenGlobes for Best Performance by an Actor in a Television Series – Musical or Comedy
for HOUSE OF LIES"
267,"RT @nbc: .@IamDonCheadle wins Best Actor in a Television Series, Comedy or Musical for his role on House of Lies. Congrats! #GoldenGlobes"
268,"YES!!“@nbc: @IamDonCheadle wins Best Actor in a Television Series, Comedy or Musical for his role on House of Lies. Congrats! #GoldenGlobes”"
269,Best Actor in a Television Series in a Comedy or Musical goes to Don Cheadle for House of Lies. Jim Parsons was robbed #GoldenGlobes
270,"#GoldenGlobes Best Performance by an Actor in a Television Series - Musical or Comedy
: WINNER Don Cheadle for ""House of Lies"""
271,"RT @USATODAYlife: Don Cheadle wins Best Actor in a Television Series, Comedy or Musical for his role on House of Lies.  #GoldenGlobes"
272,"RT @StephanieElam: Yay! RT @nbc: @IamDonCheadle wins Best Actor in a Television Series, Comedy or Musical 4 his role on House of Lies. Congrats! #GoldenGlobes"
273,"Best Television Series, Comedy or Musical goes to ""Girls."" #GoldenGlobes"
274,"Whoa!
My favorite, MODERN FAMILY lost to GIRLS
GIRLS won Golden Globes to Best Television Series – Musical or Comedy"
275,"Winner, Best Television Series - Musical or Comedy: ""Girls"" .  #HBO #goldenglobes"
276,RT @GlobalGrind: #GoldenGlobes Best Television Series for Comedy or Musical goes to @GirlsHBO! http://t.co/FJ1fznRO
