,tweets
473,RT @slantpointnow: HuffingtonPost: Best Screenplay - Motion Picture goes to Birdman #GoldenGlobes
474,"RT @mashentertain: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
475,"RT @mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
476,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
477,RT @STcom: RT @STyipwaiyee: #Inarritu's #Birdman wins #GoldenGlobe for #BestScreenplay for a motion picture. Congrats! http://t.co/e2symPYL…
478,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
479,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
480,"RT @mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
481,RT @dna: LIVE #GoldenGlobes #Birdman wins Best Screenplay - Motion Picture  http://t.co/oil5QDWYSB
482,"RT @mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
483,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
484,"Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes #yello http://t.co/XotZ9bdDZy"
485,RT @Vh1India: The Golden Globe for the Best Screenplay - Motion Picture on the #GoldenGlobesonVh1 goes to #BirdmanMovie
486,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
487,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
488,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
489,RT @ABC: Best Screenplay in a Motion Picture goes to 'Birdman' - @GMA #GoldenGlobes
490,RT @HuffingtonPost: Best Screenplay - Motion Picture goes to Birdman #GoldenGlobes
491,"""@FANdemoniumNet: Birdman wins Best Screenplay, Motion Picture! #GoldenGlobes"" Awesome!!! #MichaelKeaton"
493,"RT @mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
494,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
495,RT @CineplexMovies: Best Screenplay - Motion Picture goes to... BIRDMAN #GoldenGlobes
496,RT @HuffingtonPost: Best Screenplay - Motion Picture goes to Birdman #GoldenGlobes
498,RT @tdy_T: #Birdman wins Best Motion Picture Screenplay. #GoldenGlobes http://t.co/WIeuOSpTFK
499,Best Screenplay - Motion Picture goes to... BIRDMAN #GoldenGlobes via @CineplexMovies
500,RT @ABC: Best Screenplay in a Motion Picture goes to 'Birdman' - @GMA #GoldenGlobes
501,RT @STcom: RT @STyipwaiyee: #Inarritu's #Birdman wins #GoldenGlobe for #BestScreenplay for a motion picture. Congrats! http://t.co/e2symPYL…
502,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
503,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
504,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
505,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
506,RT @HuffingtonPost: Best Screenplay - Motion Picture goes to Birdman #GoldenGlobes
507,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
508,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
509,RT @STcom: RT @STyipwaiyee: #Inarritu's #Birdman wins #GoldenGlobe for #BestScreenplay for a motion picture. Congrats! http://t.co/e2symPYL…
510,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
511,RT @HuffingtonPost: Best Screenplay - Motion Picture goes to Birdman #GoldenGlobes
512,"Birdman Wins the Golden Globe for Best Screenplay, Motion Picture: The Golden Globe Awards were presented on S... http://t.co/pEhDn30rND"
513,"Birdman Wins the Golden Globe for Best Screenplay, Motion Picture: The Golden Globe Awards were presented on Sunday night at the Beve..."
514,"Birdman Wins the Golden Globe for Best Screenplay, Motion Picture: The Golden Globe Awards were presented on Sunday night at the Beve..."
515,"Birdman Wins the Golden Globe for Best Screenplay, Motion Picture: The Golden Globe Awards were presented on Sunday night at the Beve..."
516,"#News • Birdman Wins the Golden Globe for Best Screenplay, Motion Picture: The Golden Globe Awards were presen... http://t.co/oItust3XAD"
517,"Birdman Wins the Golden Globe for Best Screenplay, Motion Picture: The Golden Globe Awards were presented on Sunday night at the Beve..."
518,"Birdman Wins the Golden Globe for Best Screenplay, Motion Picture: The Golden Globe Awards were presented on Sunday night at the Beve..."
519,RT @HuffingtonPost: Best Screenplay - Motion Picture goes to Birdman #GoldenGlobes
520,"Birdman Wins the Golden Globe for Best Screenplay, Motion Picture: The Golden Globe Awards were presented on S... http://t.co/0lJvdXeI44"
521,"RT @mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
522,Birdman Wins the Golden Globe 4 Best Screenplay Motion Picture #AmyPoehler #beverlyhilton #BillHader #GoldenGlobe http://t.co/ZAn643zQrF
523,"Golden Globe Awards 2015 list of winners: Best Screenplay, Motion Picture
WINNER: Alejandro G. Iñárritu, Birdman"
524,"Birdman Wins the Golden Globe for Best Screenplay, Motion Picture http://t.co/0lUMURz67h #celebrity #gossip"
525,"News: Birdman Wins the Golden Globe for Best Screenplay, Motion Picture http://t.co/i3PRkMHsPa"
526,RT @Vh1India: The Golden Globe for the Best Screenplay - Motion Picture on the #GoldenGlobesonVh1 goes to #BirdmanMovie
527,"RT @mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
528,RT @HuffingtonPost: Best Screenplay - Motion Picture goes to Birdman #GoldenGlobes
529,"""@mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"" on my list.."
530,"Birdman Wins the Golden Globe for Best Screenplay, Motion Picture http://t.co/RA3Qjq5f77"
531,"Birdman Wins the Golden Globe for Best Screenplay, Motion Picture http://t.co/Q29xrdqLo7"
532,"Birdman Wins the Golden Globe for Best Screenplay, Motion Picture http://t.co/PreRxjsMLN"
533,"Read on peoplemag Birdman Wins the Golden Globe for Best Screenplay, Motion Picture http://t.co/IzqMiDePay"
534,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
535,"Birdman Wins the Golden Globe for Best Screenplay, Motion Picture http://t.co/WWEuS1vqvR"
536,"Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/1u00llEW3x #GoldenGlobes"
537,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
538,"RT @mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
539,"Birdman Wins the Golden Globe for Best Screenplay, Motion Picture http://t.co/mRPLGEgs5i"
540,"Birdman Wins the Golden Globe for Best Screenplay, Motion Picture The Golden Globe Awards were presented on Sund... http://t.co/3zD3BcCUDX"
541,"Birdman Wins the Golden Globe for Best Screenplay, Motion Picture http://t.co/AXYyyu7LHu #celebrity"
543,RT @ABC: Best Screenplay in a Motion Picture goes to 'Birdman' - @GMA #GoldenGlobes
544,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
545,"Birdman Wins the Golden Globe for Best Screenplay, Motion Picture http://t.co/rhngNM47CL #nail #fashion #news"
546,'Birdman' wins best screenplay for a motion picture #GoldenGlobes #GoldenGlobeAwards2015 #UNFNEWS
547,'Birdman' wins best screenplay for a motion picture #GoldenGlobes #GoldenGlobeAwards2015 #UNFNEWS
548,'Birdman' wins best screenplay for a motion picture #GoldenGlobes #GoldenGlobeAwards2015 #UNFNEWS
549,'Birdman' wins best screenplay for a motion picture #GoldenGlobes #GoldenGlobeAwards2015 #UNFNEWS
550,'Birdman' wins best screenplay for a motion picture #GoldenGlobes #GoldenGlobeAwards2015 #UNFNEWS
551,RT @ABC: Best Screenplay in a Motion Picture goes to 'Birdman' - @GMA #GoldenGlobes
552,"Birdman Wins the Golden Globe for Best Screenplay, Motion Picture http://t.co/khiDL2jxGL"
554,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
555,RT @ABC: Best Screenplay in a Motion Picture goes to 'Birdman' - @GMA #GoldenGlobes
556,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
557,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
559,RT @HuffingtonPost: Best Screenplay - Motion Picture goes to Birdman #GoldenGlobes
560,RT @ABC: Best Screenplay in a Motion Picture goes to 'Birdman' - @GMA #GoldenGlobes
561,"RT @YahooMovies: Birdman wins Best Screenplay, Motion Picture! #GoldenGlobes"
562,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
563,"RT @mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
564,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
565,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
566,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
567,RT @HuffingtonPost: Best Screenplay - Motion Picture goes to Birdman #GoldenGlobes
568,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
569,"""Birdman Wins the Golden Globe for Best Screenplay, Motion Picture"" http://t.co/K7vPANdRgv #Hot #Entertainment #Celebrities"
570,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
571,RT @ABC: Best Screenplay in a Motion Picture goes to 'Birdman' - @GMA #GoldenGlobes
572,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
573,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
574,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
575,RT @Vh1India: The Golden Globe for the Best Screenplay - Motion Picture on the #GoldenGlobesonVh1 goes to #BirdmanMovie
576,"RT @Zap2it: Congrats to #BirdmanMovie Winner of the #GoldenGlobes Best Screenplay, Motion Picture"
577,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
578,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
579,RT @ABC: Best Screenplay in a Motion Picture goes to 'Birdman' - @GMA #GoldenGlobes
580,"Best screenplay, motion picture goes to Alejandro González Iñárritu's ""Birdman"" #GoldenGlobes”@Dirk_Diggler_1 @MattSykes357 Godzilla fam."
581,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
582,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
583,"RT @mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
585,"RT @mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
586,"RT @YahooMovies: Birdman wins Best Screenplay, Motion Picture! #GoldenGlobes"
587,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
588,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
589,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
