,tweets
235,Best supporting actress- motion picture goes to Patricia Arquette for #Boyhood #GoldenGlobes
236,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
237,RT @RachelHeine: Patricia Arquette wins Best Supporting Actress in a Motion Picture - so well deserved. #GoldenGlobes #Boyhood
238,RT @HuffingtonPost: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes
239,"RT @screencrushnews: WINNER: Patricia Arquette, BOYHOOD -- Best Supporting Actress, Motion Picture #GoldenGlobes"
240,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
241,Best supporting actress in a motion picture goes to Patricia Arquette #GoldenGlobes
242,"Patricia Arquette won Best Supporting Actress in a Motion Picture for ""Boyhood""! #GoldenGlobes"
243,"Best Supporting Actress In A Motion Picture @goldenglobes goes to @PattyArquette for #Boyhoodmovie! 

#GoldenGlobes #Boyhood"
244,"Patricia Arquette wins Best Supporting Actress in a motion picture for Boyhood
 #GoldenGlobes http://t.co/Y96qCtc6jM"
245,Best Supporting Actress in a Motion Picture goes to Patricia Arquette for #Boyhood. #GoldenGlobes
246,RT @mashable: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for ‘Boyhood.’ #GoldenGlobes
247,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
248,"RT @screencrushnews: WINNER: Patricia Arquette, BOYHOOD -- Best Supporting Actress, Motion Picture #GoldenGlobes"
249,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
250,Patricia Arquette wins for best supporting actress in a motion picture #GoldenGlobes
251,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
252,Best Supporting Actress in a Motion Picture goes to Patricia Arquette from Boyhood! #GoldenGlobes
253,Best Supporting Actress in a Motion Picture goes to Patricia Arquette for 'Boyhood' - @GMA #GoldenGlobes
254,RT @HuffingtonPost: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes
255,RT @HuffingtonPost: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes
256,RT @HuffingtonPost: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes
257,RT @RachelHeine: Patricia Arquette wins Best Supporting Actress in a Motion Picture - so well deserved. #GoldenGlobes #Boyhood
258,RT @celcafe: Patricia Arquette wins for Boyhood #BestSupportingActressinamotionpicture #GoldenGlobes2015
259,"RT @foxnewslatino Patricia Arquette wins the Best Supporting Actress in a Motion Picture Golden Globe for ""Boyhood"" #GoldenGlobes"
260,Best Supporting Actress in a Motion Picture goes to Patricia Arquette for #Boyhood! Congrats on a well deserved win. #GoldenGlobes
261,RT @HuffingtonPost: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes
262,"WHAT WERE THE NOMINEES? RT @USATODAY: Best supporting actress in a motion picture goes to Patricia Arquette for ""Boyhood"" #GoldenGlobes"
263,#GoldenGlobe's Best Supporting Actress In a Motion Picture goes to... Patricia Arquette - Boyhood
264,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
265,RT @HuffingtonPost: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes
266,Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes http://t.co/Yr63OwcgaR
267,Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood. #GoldenGlobes
268,Patricia Arquette wins for best supporting actress in a motion picture drama! #GoldenGlobes
269,RT @mashable: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for ‘Boyhood.’ #GoldenGlobes
270,"STILL haven't seen Boyhood, but Best Supporting Actress in a Motion Picture goes to Patricia Arquette #GoldenGlobes"
271,An award 12+ years in the making! Patricia Arquette wins Best Supporting Actress in a Motion Picture⁰ for Boyhood #GoldenGlobes #watchwithUs
272,RT @ABC: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for 'Boyhood' - @GMA #GoldenGlobes
273,RT @mashentertain: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for ‘Boyhood.’ #GoldenGlobes
274,Winner for Best Supporting Actress in a motion picture goes to #PatriciaArquette #Boyhood #GoldenGlobes
275,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
276,Patricia Arquette wins Best Supporting Actress in a Motion Picture for Boyhood. #GoldenGlobes
277,Patricia Arquette wins Best Supporting Actress in a Motion Picture! #Boyhood #GoldenGlobes
278,RT @HuffingtonPost: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes
279,Patricia Arquette wins for Best Supporting Actress in a Motion Picture. #GoldenGlobes. How adorable is she with her reading glasses on?
280,RT @HuffingtonPost: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes
281,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
282,RT @RachelHeine: Patricia Arquette wins Best Supporting Actress in a Motion Picture - so well deserved. #GoldenGlobes #Boyhood
283,"She was good in this! “@USATODAY: Best supporting actress in a motion picture goes to Patricia Arquette for ""Boyhood"" #GoldenGlobes”"
284,"RT @GossipCop: #GoldenGlobes BEST SUPPORTING ACTRESS, MOTION PICTURE Goes To Patricia Arquette http://t.co/f9BAH1THQt"
285,RT @HuffingtonPost: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes
286,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
287,RT @NewsBreaker: WINNER - @goldenglobes: Best Supporting Actress in a Motion Picture - Patricia Arquette  - Boyhood (@BoyhoodMovie)
288,I approve. @mashable: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for ‘Boyhood.’ #GoldenGlobes
289,RT @outmagazine: Best supporting actress in a motion picture goes to Patricia Arquette for #Boyhood! #GoldenGlobes
290,Wow...Meryl Streep DOESN'T win. Patricia Arquette wins for best supporting actress in a motion picture for Boyhood. @KNX1070 #GoldenGlobes
291,RT @ABC: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for 'Boyhood' - @GMA #GoldenGlobes
292,RT @mashable: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for ‘Boyhood.’ #GoldenGlobes
293,RT @HuffingtonPost: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes
294,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
295,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
296,The #GoldenGlobe for Best Supporting Actress in Motion Picture goes to: Patricia Arquette  (Boyhood)  Congrats! #GoldenGlobes
297,Best Supporting Actress -- Motion Picture .... #goldenglobe goes to '@BoyhoodMovie's @PattyArquette !
298,".@PattyArquette wins Best Supporting Actress, Motion Picture for @BoyhoodMovie! CONGRATS! #SpinGlobes #GoldenGlobes"
299,RT @HuffingtonPost: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes
300,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
301,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
302,RT @ABC: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for 'Boyhood' - @GMA #GoldenGlobes
303,"RT @USATODAY: Best supporting actress in a motion picture goes to Patricia Arquette for ""Boyhood"" #GoldenGlobes"
304,"RT @rapplerdotcom: WINNER: Patricia Arquette, Boyhood
Best Supporting Actress in a Motion Picture
#GoldenGlobes2015 LIVEBLOG: http://t.co/V…"
305,RT @ABC: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for 'Boyhood' - @GMA #GoldenGlobes
306,"Best Supporting Actress, Motion Picture goes to Patricia Arquette, #Boyhood #GoldenGlobes"
307,RT @usweekly: An award 12+ years in the making! Patricia Arquette wins Best Supporting Actress in a Motion Picture⁰ for Boyhood #GoldenGlob…
308,Best Supporting Actress In A Motion Picture Winner - Patricia Arquette for Boyhood #GoldenGlobes
309,RT @usweekly: An award 12+ years in the making! Patricia Arquette wins Best Supporting Actress in a Motion Picture⁰ for Boyhood #GoldenGlob…
310,RT @mashentertain: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for ‘Boyhood.’ #GoldenGlobes
311,RT @NewsBreaker: WINNER - @goldenglobes: Best Supporting Actress in a Motion Picture - Patricia Arquette  - Boyhood (@BoyhoodMovie)
312,Best Supporting Actress in motion picture - Patricia Arquette - Boyhood - wooooow 👏👏👏 I hope your DNA transfer #GoldenGlobe
313,RT @NewsBreaker: WINNER - @goldenglobes: Best Supporting Actress in a Motion Picture - Patricia Arquette  - Boyhood (@BoyhoodMovie)
314,RT @usweekly: An award 12+ years in the making! Patricia Arquette wins Best Supporting Actress in a Motion Picture⁰ for Boyhood #GoldenGlob…
315,Patricia Arquette wins Best supporting actress - motion picture for her performance in @BoyhoodMovie #GoldenGlobes
316,Best Supporting Actress in a Motion Picture goes to Patricia Arquette for BOYHOOD #GoldenGlobes #ItsStageTalk
317,RT @HuffingtonPost: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes
318,RT @mashable: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for ‘Boyhood.’ #GoldenGlobes
319,RT @RachelHeine: Patricia Arquette wins Best Supporting Actress in a Motion Picture - so well deserved. #GoldenGlobes #Boyhood
320,"RT @CELEBUZZ: .@PattyArquette wins Best Supporting Actress, Motion Picture for @BoyhoodMovie! CONGRATS! #SpinGlobes #GoldenGlobes"
321,RT @celcafe: Patricia Arquette wins for Boyhood #BestSupportingActressinamotionpicture #GoldenGlobes2015
322,RT @HuffingtonPost: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes
323,RT @TVOvermind: Best Supporting Actress in a Motion Picture goes to Patrica Arquette for #Boyhood! #GoldenGlobes
324,"RT @TVGuideMagazine: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood! 

#GoldenGlobes"
325,RT @HuffingtonPost: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes
326,RT @ABC: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for 'Boyhood' - @GMA #GoldenGlobes
327,RT @RivetEnt: Best Supporting Actress -- Motion Picture .... #goldenglobe goes to '@BoyhoodMovie's @PattyArquette !
328,Patricia Arquette wins Best Supporting Actress in a Motion Picture for @BoyhoodMovie #GoldenGlobes http://t.co/e1iloifcNZ
329,RT @HuffingtonPost: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes
330,RT @HuffingtonPost: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes
331,Best supporting actress in a motion picture goes to.... Patricia Arquette!! #GoldenGlobes
332,RT @thehighscreen: Best supporting actress- motion picture goes to Patricia Arquette for #Boyhood #GoldenGlobes
333,Patricia Arquette wins for Best Supporting Actress in a Motion Picture for her role in Boyhood. #GoldenGlobes
334,The Golden Globe for Best Supporting Actress in a Motion Picture Goes To: #GoldenGlobes http://t.co/Obg9ajnivT
335,"Patricia Arquette wins #Goldenglobes - Best Supporting Actress Motion Picture for ""Boyhood."""
336,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
337,RT @mashable: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for ‘Boyhood.’ #GoldenGlobes
338,"RT @USATODAY: Best supporting actress in a motion picture goes to Patricia Arquette for ""Boyhood"" #GoldenGlobes"
339,RT @ABC: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for 'Boyhood' - @GMA #GoldenGlobes
340,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
341,RT @ABC: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for 'Boyhood' - @GMA #GoldenGlobes
342,RT @mashable: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for ‘Boyhood.’ #GoldenGlobes
343,"She beat Meryl! Patricia Arquette wins the #GoldenGlobe for Best Supporting Actress - Motion Picture for ""Boyhood."" #GoldenGlobes"
344,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
345,RT @ABC: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for 'Boyhood' - @GMA #GoldenGlobes
346,"Congrats, @PattyArquette, the Best Supporting Actress in a Motion Picture #GoldenGlobes winner!"
347,RT @RachelHeine: Patricia Arquette wins Best Supporting Actress in a Motion Picture - so well deserved. #GoldenGlobes #Boyhood
348,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
349,RT @Vh1India: Patricia Arquette has just won the Golden Globe for the Best Supporting Actress in a Motion Picture on the #GoldenGlobesonVh1…
350,Patricia Arquette wins for supporting actress in a motion picture - BOYHOOD #GoldenGlobes http://t.co/a3ATIqlb3r
351,An award 12+ years in the making! Patricia Arquette wins Best Supporting Actress in a Motion Picture for Boyhood #GoldenGlobes #watchwithUs
352,Best Supporting Actress in a Motion Picture goes to @PattyArquette for 'Boyhood'! Congrats! #GoldenGlobes
353,RT @HuffingtonPost: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes
354,"Patricia Arquette wins for best supporting actress for motion picture, musical or comedy for Boyhood!  #GoldenGlobes"
355,RT @ABC: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for 'Boyhood' - @GMA #GoldenGlobes
356,Patricia Arquette wins Best Supporting Actress in a Motion Picture. Love her little note card. #GoldenGlobes
357,RT @mashable: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for ‘Boyhood.’ #GoldenGlobes
358,RT @CBSThisMorning: Patricia Arquette wins #GoldenGlobes Award for best supporting actress in a motion picture for #Boyhood
359,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
360,“@ABC: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for 'Boyhood' - @GMA #GoldenGlobes
361,#BestSupportingActress in a Motion Picture goes to Patricia Arquette for #Boyhood! #GoldenGlobes
362,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
363,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
364,RT @mashable: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for ‘Boyhood.’ #GoldenGlobes
365,"PatriciaArquette wins best supporting actress in a Motion Picture for #Boyhoodmovie.
#GoldenGlobes #GoldenGlobeAwards2015"
366,Best Supporting Actress in a Motion Picture goes to Patricia Arquette for #Boyhood. The movie was filmed over 12 years! #GoldenGlobes
367,RT @ScreenGonzo: Best Supporting Actress In A Motion Picture Winner - Patricia Arquette for Boyhood #GoldenGlobes
368,Patricia Arquette wins Best Supporting Actress in a Motion Picture for Boyhood. #GoldenGlobes http://t.co/Vtw1lzS4Hd
369,RT @ABC: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for 'Boyhood' - @GMA #GoldenGlobes
370,"RT @geeksofdoom: Best Supporting Actress, Motion Picture: WINNER: Patricia Arquette, for BOYHOOD! #GoldenGlobes"
371,"RT @CBSShowbiz: Best supporting actress in a motion picture goes to Patricia Arquette for ""Boyhood"" #GoldenGlobes"
372,RT @ABC: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for 'Boyhood' - @GMA #GoldenGlobes
373,RT @HuffPostEnt: Patricia Arquette wins best supporting actress in a motion picture for Boyhood #GoldenGlobes
374,Boyhood “@latimesent: Best supporting actress--motion picture goes to....Patricia Arquette #GoldenGlobes”
375,Best Supporting Actress in a Motion Picture goes to Patricia Arquette for ‘Boyhood.’ #GoldenGlobes
376,RT @RachelHeine: Patricia Arquette wins Best Supporting Actress in a Motion Picture - so well deserved. #GoldenGlobes #Boyhood
377,"RT @CELEBUZZ: .@PattyArquette wins Best Supporting Actress, Motion Picture for @BoyhoodMovie! CONGRATS! #SpinGlobes #GoldenGlobes"
378,RT @ABC: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for 'Boyhood' - @GMA #GoldenGlobes
379,Patricia Arquette wins Best Supporting Actress in a Motion Picture for Boyhood #GoldenGlobes #Boyhood
380,RT @HuffingtonPost: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes
381,RT @mashable: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for ‘Boyhood.’ #GoldenGlobes
382,RT @usweekly: An award 12+ years in the making! Patricia Arquette wins Best Supporting Actress in a Motion Picture for Boyhood #GoldenGlobe…
383,Great film! “@ABC: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for 'Boyhood' - @GMA #GoldenGlobes”
384,Theater News: CineplexMovies: Best Supporting Actress in a Motion Picture goes to... PATRICIA ARQUETTE for BOYHOOD #GoldenGlobes
385,RT @ABC: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for 'Boyhood' - @GMA #GoldenGlobes
386,"""@HuffingtonPost: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes""  yes!!!!"
387,Best supporting actress in a motion picture goes to... Patricia Arquette!! #Boyhoodmovie #GoldenGlobes
388,RT @NewsBreaker: WINNER - @goldenglobes: Best Supporting Actress in a Motion Picture - Patricia Arquette  - Boyhood (@BoyhoodMovie)
389,RT @Culturalist: Congratulations to @PattyArquette! #GoldenGlobe Winner for Best Supporting Actress in a Motion Picture! #Boyhood http://t.…
390,"Best Supporting Actress, Motion Picture goes to Patricia Arquette #goldenGlobe #actress #motionPicture... http://t.co/LG6xw8JWaQ"
391,RT @usweekly: An award 12+ years in the making! Patricia Arquette wins Best Supporting Actress in a Motion Picture for Boyhood #GoldenGlobe…
392,RT @HuffingtonPost: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes
393,RT @HuffingtonPost: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes
394,RT @usweekly: An award 12+ years in the making! Patricia Arquette wins Best Supporting Actress in a Motion Picture for Boyhood #GoldenGlobe…
395,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
396,.@pattyarquette wins Best Supporting Actress in a Motion Picture for @BoyhoodMovie! #GoldenGlobes #Insider http://t.co/S6Qpi4vFkJ
397,RT @usweekly: An award 12+ years in the making! Patricia Arquette wins Best Supporting Actress in a Motion Picture for Boyhood #GoldenGlobe…
398,RT @nbcsandiego: The Golden Globe goes to Patricia Arquette for best supporting actress in a motion picture. #GoldenGlobes
399,RT @POPSUGAREnt: Best supporting actress in a motion picture goes to . . . Patricia Arquette for @BoyhoodMovie! http://t.co/eMW9naXxDc
400,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
401,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes
402,RT @usweekly: An award 12+ years in the making! Patricia Arquette wins Best Supporting Actress in a Motion Picture for Boyhood #GoldenGlobe…
403,"RT @TVGuideMagazine: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood! 

#GoldenGlobes"
404,"RT @USATODAY: Best supporting actress in a motion picture goes to Patricia Arquette for ""Boyhood"" #GoldenGlobes"
405,RT @mashable: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for ‘Boyhood.’ #GoldenGlobes
406,RT @ABC: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for 'Boyhood' - @GMA #GoldenGlobes
407,RT @joblocom: Best Actress in a supporting role in a motion picture goes to Patricia Arquette! #GoldenGlobes
408,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
409,RT @ABC: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for 'Boyhood' - @GMA #GoldenGlobes
410,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
411,"Patricia Arquette wins the Best Supporting Actress in a Motion Picture Golden Globe for ""Boyhood"" #GoldenGlobes"
412,Congratulations to @PattyArquette for #Boyhoodmovie #GoldenGlobes winner for Best Supporting Actress in a Motion Picture
413,Best Supporting Actress in a Motion Picture goes to Patricia Arquette #Boyhood #GoldenGlobes
414,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
415,RT @usweekly: An award 12+ years in the making! Patricia Arquette wins Best Supporting Actress in a Motion Picture for Boyhood #GoldenGlobe…
416,RT @TheInsider: .@pattyarquette wins Best Supporting Actress in a Motion Picture for @BoyhoodMovie! #GoldenGlobes #Insider http://t.co/S6Qp…
417,RT @mashable: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for ‘Boyhood.’ #GoldenGlobes
418,RT @ABC: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for 'Boyhood' - @GMA #GoldenGlobes
419,#PatriciaArquette wins #BestSupportingActressInAMotionPicture #GoldenGlobes
420,"YES!!! Patricia Arquette won best Supporting Actress, Motion Picture! #GoldenGlobes"
421,Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood (@BoyhoodMovie) #GoldenGlobes http://t.co/KJS3e203Dc
422,RT @latimesent: Best supporting actress--motion picture goes to....Patricia Arquette #GoldenGlobes (@PattyArquette Congrads You Rock!-JM)
423,RT @RachelHeine: Patricia Arquette wins Best Supporting Actress in a Motion Picture - so well deserved. #GoldenGlobes #Boyhood
424,"RT @teen: BEST SUPPORTING ACTRESS, Motion Picture goes to... Patricia Arquette, #Boyhood. #GoldenGlobes"
425,RT @usweekly: An award 12+ years in the making! Patricia Arquette wins Best Supporting Actress in a Motion Picture for Boyhood #GoldenGlobe…
426,RT @usweekly: An award 12+ years in the making! Patricia Arquette wins Best Supporting Actress in a Motion Picture for Boyhood #GoldenGlobe…
427,RT @ABC: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for 'Boyhood' - @GMA #GoldenGlobes
428,RT @ABC: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for 'Boyhood' - @GMA #GoldenGlobes
429,"RT @USATODAY: Best supporting actress in a motion picture goes to Patricia Arquette for ""Boyhood"" #GoldenGlobes"
430,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
431,Patricia Arquette wins Best Supporting Actress in a Motion Picture for Boyhood #GoldenGlobes
432,RT @HuffingtonPost: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes
433,Best Supporting Actress in a Motion Picture goes to @PattyArquette for @BoyhoodMovie in tough competition #GoldenGlobes #ShowTimeLegends
434,Best Supporting Actress in a Motion Picture goes to @PattyArquette for @BoyhoodMovie in tough competition #GoldenGlobes #ShowTimeLegends
435,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
436,RT @usweekly: An award 12+ years in the making! Patricia Arquette wins Best Supporting Actress in a Motion Picture for Boyhood #GoldenGlobe…
437,RT @RachelHeine: Patricia Arquette wins Best Supporting Actress in a Motion Picture - so well deserved. #GoldenGlobes #Boyhood
438,RT @HuffingtonPost: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes
439,RT @usweekly: An award 12+ years in the making! Patricia Arquette wins Best Supporting Actress in a Motion Picture for Boyhood #GoldenGlobe…
440,RT @mashentertain: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for ‘Boyhood.’ #GoldenGlobes
441,RT @HuffingtonPost: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes
442,RT @ABC: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for 'Boyhood' - @GMA #GoldenGlobes
443,RT @HuffPostEnt: Patricia Arquette wins best supporting actress in a motion picture for Boyhood #GoldenGlobes
444,RT @HuffingtonPost: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes
445,RT @usweekly: An award 12+ years in the making! Patricia Arquette wins Best Supporting Actress in a Motion Picture for Boyhood #GoldenGlobe…
446,RT @HuffingtonPost: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes
447,"""@mashable: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for ‘Boyhood.’ #GoldenGlobes"""
448,RT @THR: Patricia Arquette wins Best Supporting Actress in a Motion Picture for #Boyhood @PattyArquette #GoldenGlobes  http://t.co/zuQzGn39…
449,RT @HuffingtonPost: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes
450,RT @ABC: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for 'Boyhood' - @GMA #GoldenGlobes
451,"Congratulations, @PattyArquette, the Best Supporting Actress in a Motion Picture #GoldenGlobes winner!”"
452,RT @usweekly: An award 12+ years in the making! Patricia Arquette wins Best Supporting Actress in a Motion Picture for Boyhood #GoldenGlobe…
453,"RT @USATODAY: Best supporting actress in a motion picture goes to Patricia Arquette for ""Boyhood"" #GoldenGlobes"
454,Yay! Great performance. “@HuffingtonPost: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes”
455,Patricia Arquette wins the #GoldenGlobe for Best Supporting Actress in a Motion Picture for #Boyhood
456,RT @HuffPostEnt: Patricia Arquette wins best supporting actress in a motion picture for Boyhood #GoldenGlobes
457,Yes!!! “@mashable: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for ‘Boyhood.’ #GoldenGlobes”
458,RT @usweekly: An award 12+ years in the making! Patricia Arquette wins Best Supporting Actress in a Motion Picture for Boyhood #GoldenGlobe…
459,RT @outmagazine: Best supporting actress in a motion picture goes to Patricia Arquette for #Boyhood! #GoldenGlobes
460,RT @outmagazine: Best supporting actress in a motion picture goes to Patricia Arquette for #Boyhood! #GoldenGlobes
461,RT @HuffingtonPost: Best Supporting Actress in a Motion Picture goes to Patricia Arquette for Boyhood #GoldenGlobes
462,RT @usweekly: An award 12+ years in the making! Patricia Arquette wins Best Supporting Actress in a Motion Picture for Boyhood #GoldenGlobe…
463,"Congratulations, @PattyArquette, the Best Supporting Actress in a Motion Picture #GoldenGlobes winner!"
