,tweets
426,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
427,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
428,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
429,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
430,"#GoldenGlobes #WINNER: Best Supporting Actor in a Series, Mini-Series, or Motion Picture Made for TV &gt;&gt; #MattBomer, #TheNormalHeart"
431,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
432,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
437,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
439,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
441,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
442,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
443,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
444,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
445,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
459,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
460,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
461,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
462,"Matt Bomer wins Best Supporting Actor in Series, Mini-Series or Motion Picture Made for TV for “The Normal Heart”! #GoldenGlobes"
463,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
464,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
465,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
467,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
468,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
469,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
470,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
471,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
472,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
473,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
474,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
475,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
476,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
477,"#GoldenGlobes #WINNER: Best Supporting Actor in a Series, Mini-Series, or Motion Picture Made for TV &gt;&gt; #MattBomer, #TheNormalHeart"
478,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
479,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
483,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
484,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
485,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
486,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
487,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
488,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
489,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
550,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
551,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
552,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
553,"Matt Bomer wins Best Supporting Actor in Series, Mini-Series or Motion Picture Made for TV for “The Normal Heart”! #GoldenGlobes"
554,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
555,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
556,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
557,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
558,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
559,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
560,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
561,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
562,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
563,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
564,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
565,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
566,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
567,"#GoldenGlobes #WINNER: Best Supporting Actor in a Series, Mini-Series, or Motion Picture Made for TV &gt;&gt; #MattBomer, #TheNormalHeart"
568,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
569,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
571,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
572,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
574,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
575,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
576,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
577,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
578,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
640,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
641,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
642,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
643,"Matt Bomer wins Best Supporting Actor in Series, Mini-Series or Motion Picture Made for TV for “The Normal Heart”! #GoldenGlobes"
644,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
645,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
646,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
647,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
648,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
649,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
650,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
651,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
652,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
653,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
654,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
655,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
656,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
657,"#GoldenGlobes #WINNER: Best Supporting Actor in a Series, Mini-Series, or Motion Picture Made for TV &gt;&gt; #MattBomer, #TheNormalHeart"
658,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
659,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
664,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
665,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
