,tweets
616,"RT @Zap2it: Michael Keaton wins #GoldenGlobes Best Actor, Motion Picture, Comedy/Musical #Birdman and is in the top 3 best speeches of the …"
617,"RT @HuffingtonPost: Best Actor in a Motion Picture, Musical or Comedy goes to Michael Keaton in Birdman #GoldenGlobes"
618,"RT @ABC: Best Actor in a Motion Picture, Comedy or Musical goes to Michael Keaton for 'Birdman' - @GMA #GoldenGlobes"
619,"RT @HuffingtonPost: Best Actor in a Motion Picture, Musical or Comedy goes to Michael Keaton in Birdman #GoldenGlobes"
620,"RT @nbc: And @MichaelKeaton wins the #GoldenGlobe for Best Actor in a Motion Picture, Comedy or Musical for his role in #Birdman!"
621,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
622,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
623,"RT @officialfye: Best Actor in a Motion Picture, Comedy or Musical goes to... #Birdman's Michael Keaton! #GoldenGlobes"
624,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
625,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
626,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
627,"RT @ComicBookdotcom: #GoldenGlobes: @MichaelKeaton Wins Best Actor in a Motion Picture, Musical or Comedy  http://t.co/Y675yCcb64 http://t.…"
628,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
629,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
630,"RT @ForbesLife: Michael Keaton wins Best Actor in a Motion Picture, Musical or Comedy, for Birdman. #GoldenGlobes http://t.co/UG2db8XVpI"
631,"RT @NerdistDotCom: Michael Keaton, aka Batman, wins Best Actor - Motion Picture, Musical or Comedy for #Birdman! http://t.co/NiMxA1C7tS #Go…"
632,"RT @Zap2it: Michael Keaton wins #GoldenGlobes Best Actor, Motion Picture, Comedy/Musical #Birdman and is in the top 3 best speeches of the …"
633,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
634,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
635,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
636,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
637,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
638,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
639,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
640,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
641,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
642,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
643,"RT @ForbesLife: Michael Keaton wins Best Actor in a Motion Picture, Musical or Comedy, for Birdman. #GoldenGlobes http://t.co/UG2db8XVpI"
644,"RT @HuffingtonPost: Best Actor in a Motion Picture, Musical or Comedy goes to Michael Keaton in Birdman #GoldenGlobes"
645,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
646,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
647,"RT @nbc: And @MichaelKeaton wins the #GoldenGlobe for Best Actor in a Motion Picture, Comedy or Musical for his role in #Birdman!"
648,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
649,"“@THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/vKeZAsyYWY” Wooo!!! 😃"
650,"RT @ABC: Best Actor in a Motion Picture, Comedy or Musical goes to Michael Keaton for 'Birdman' - @GMA #GoldenGlobes"
651,"WhoWhatWear: Best Actor in a Motion Picture, Musical or Comedy goes to Michael Keaton for #BirdmanMovie! #GoldenGlobes"
652,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
653,"RT @NerdistDotCom: Michael Keaton, aka Batman, wins Best Actor - Motion Picture, Musical or Comedy for #Birdman! http://t.co/NiMxA1C7tS #Go…"
654,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
655,"RT @ABC: Best Actor in a Motion Picture, Comedy or Musical goes to Michael Keaton for 'Birdman' - @GMA #GoldenGlobes"
656,"RT @ComicBookdotcom: #GoldenGlobes: @MichaelKeaton Wins Best Actor in a Motion Picture, Musical or Comedy  http://t.co/Y675yCcb64 http://t.…"
657,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
658,"RT @Zap2it: Michael Keaton wins #GoldenGlobes Best Actor, Motion Picture, Comedy/Musical #Birdman and is in the top 3 best speeches of the …"
659,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
660,"RT @ABC: Best Actor in a Motion Picture, Comedy or Musical goes to Michael Keaton for 'Birdman' - @GMA #GoldenGlobes"
661,"RT @WhoWhatWear: Best Actor in a Motion Picture, Musical or Comedy goes to Michael Keaton for #BirdmanMovie! #GoldenGlobes"
662,"RT @NerdistDotCom: Michael Keaton, aka Batman, wins Best Actor - Motion Picture, Musical or Comedy for #Birdman! http://t.co/NiMxA1C7tS #Go…"
663,"RT @HuffingtonPost: Best Actor in a Motion Picture, Musical or Comedy goes to Michael Keaton in Birdman #GoldenGlobes"
664,"A class act #Eloquent RT @ABC Best Actor in a Motion Picture, Comedy or Musical goes to Michael Keaton for 'Birdman' - @GMA #GoldenGlobes"
665,"RT @ComicBookdotcom: #GoldenGlobes: @MichaelKeaton Wins Best Actor in a Motion Picture, Musical or Comedy  http://t.co/Y675yCcb64 http://t.…"
666,"RT @ABC: Best Actor in a Motion Picture, Comedy or Musical goes to Michael Keaton for 'Birdman' - @GMA #GoldenGlobes"
667,"@mituvoice @mituvoice: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
668,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
669,"RT @htShowbiz: #GoldenGlobes: Michael Keaton wins Best Actor in a motion picture, Comedy or Musical for #Birdman. http://t.co/sMqwV9MbsX"
670,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
671,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
672,"Theater News: CineplexMovies: Best Actor in a Motion Picture, Musical or Comedy goes to... MICHAEL KEATON for BIRDMAN #GoldenGlobes"
673,Best actor in a motion picture comedy or musical goes to Michael Keaton for his performance in Birdman. #GoldenGlobes #LatinBlahCine
674,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
675,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
676,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
677,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
678,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
679,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
680,"RT @HuffingtonPost: Best Actor in a Motion Picture, Musical or Comedy goes to Michael Keaton in Birdman #GoldenGlobes"
681,"RT @Zap2it: Michael Keaton wins #GoldenGlobes Best Actor, Motion Picture, Comedy/Musical #Birdman and is in the top 3 best speeches of the …"
682,"“@THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/4czty2KtIX” ohio valley"
683,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
684,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
685,One of my favorites Mr. Batman👏 RT @IMDb: Winner: Best Actor in a Motion Picture Musical/Comedy: Michael Keaton for ‘Birdman’  #GoldenGlobes
686,"RT @ABC: Best Actor in a Motion Picture, Comedy or Musical goes to Michael Keaton for 'Birdman' - @GMA #GoldenGlobes"
687,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
688,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
689,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
690,"Great film and actor! ""@ABC: Best Actor in a Motion Picture, Comedy or Musical goes to Michael Keaton for 'Birdman' - @GMA #GoldenGlobes"""
691,"RT @JasontheScott: Best Actor in a Motion Picture (Comedy or Musical) goes to…Michael Keaton in Birdman! YES!
http://t.co/Sx2nPqMhpr #Golde…"
692,"RT @nbc: And @MichaelKeaton wins the #GoldenGlobe for Best Actor in a Motion Picture, Comedy or Musical for his role in #Birdman!"
693,"RT @NerdistDotCom: Michael Keaton, aka Batman, wins Best Actor - Motion Picture, Musical or Comedy for #Birdman! http://t.co/NiMxA1C7tS #Go…"
694,"At the Golden Globes: Michael Keaton Wins Best Actor in a Motion Picture, Musical or Comedy http://t.co/1MjhgjcWdF"
695,"RT @ABC: Best Actor in a Motion Picture, Comedy or Musical goes to Michael Keaton for 'Birdman' - @GMA #GoldenGlobes"
696,"MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/mjky3fAZdq"""
697,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
698,"RT @mituvoice: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
699,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
700,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
701,"RT @CineplexMovies: Best Actor in a Motion Picture, Musical or Comedy goes to... MICHAEL KEATON for BIRDMAN #GoldenGlobes"
702,RT @thelowdownunder: MICHAEL KEATON wins Best Actor Motion Picture Comedy or Musical #GoldenGlobeAwards2015 #GoldenGlobes #Birdman
703,"RT @NerdistDotCom: Michael Keaton, aka Batman, wins Best Actor - Motion Picture, Musical or Comedy for #Birdman! http://t.co/NiMxA1C7tS #Go…"
704,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
705,"RT @ForbesLife: Michael Keaton wins Best Actor in a Motion Picture, Musical or Comedy, for Birdman. #GoldenGlobes http://t.co/UG2db8XVpI"
706,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
707,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
708,"RT @ABC: Best Actor in a Motion Picture, Comedy or Musical goes to Michael Keaton for 'Birdman' - @GMA #GoldenGlobes"
709,RT @WCSH6: Best actor in a motion picture comedy or musical goes to Michael Keaton in Birdman #GoldenGlobes
710,"RT @nbc: And @MichaelKeaton wins the #GoldenGlobe for Best Actor in a Motion Picture, Comedy or Musical for his role in #Birdman!"
711,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
712,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
713,"RT @latimesent: Best actor--motion picture, comedy or musical goes to ... Michael Keaton #GoldenGlobes"
714,"Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
715,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
716,"RT @HuffingtonPost: Best Actor in a Motion Picture, Musical or Comedy goes to Michael Keaton in Birdman #GoldenGlobes"
717,"Yay Michael Keaton for Birdman wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
718,"RT @ComicBookdotcom: #GoldenGlobes: @MichaelKeaton Wins Best Actor in a Motion Picture, Musical or Comedy  http://t.co/Y675yCcb64 http://t.…"
719,"RT @ABC: Best Actor in a Motion Picture, Comedy or Musical goes to Michael Keaton for 'Birdman' - @GMA #GoldenGlobes"
720,RT @HuffPostEnt: Best actor in a comedy or musical motion picture goes to Michael Keaton for Birdman #GoldenGlobes
721,"RT @ABC: Best Actor in a Motion Picture, Comedy or Musical goes to Michael Keaton for 'Birdman' - @GMA #GoldenGlobes"
722,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
723,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
724,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
725,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
726,"RT @KNXDavid: Michael Keaton wins for best actor in a motion picture comedy or musical, Birdman. 2nd win for the film. @KNX1070 #GoldenGlob…"
727,"RT We all cried! @nbc:  @MichaelKeaton wins the #GoldenGlobe for Best Actor in a Motion Picture, Comedy or Musical for his role in #Birdman!"
728,"RT @ComicBookdotcom: #GoldenGlobes: @MichaelKeaton Wins Best Actor in a Motion Picture, Musical or Comedy  http://t.co/Y675yCcb64 http://t.…"
729,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
730,"RT @NerdistDotCom: Michael Keaton, aka Batman, wins Best Actor - Motion Picture, Musical or Comedy for #Birdman! http://t.co/NiMxA1C7tS #Go…"
731,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
732,"RT @ComicBookdotcom: #GoldenGlobes: @MichaelKeaton Wins Best Actor in a Motion Picture, Musical or Comedy  http://t.co/Y675yCcb64 http://t.…"
733,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
734,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
735,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
736,"RT @KNXDavid: Michael Keaton wins for best actor in a motion picture comedy or musical, Birdman. 2nd win for the film. @KNX1070 #GoldenGlob…"
737,RT @NewsBreaker: WINNER - @goldenglobes: Best Actor in a Motion Picture - Comedy or Musical - Michael Keaton (@MichaelKeaton) - Birdman
738,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
739,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
740,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
741,"RT @ComicBookdotcom: #GoldenGlobes: @MichaelKeaton Wins Best Actor in a Motion Picture, Musical or Comedy  http://t.co/Y675yCcb64 http://t.…"
742,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
743,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
744,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
745,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
746,RT @voxdotcom: Best Actor in a Motion Picture (Musical/Comedy) goes to Michael Keaton in Birdman. More #GoldenGlobes winners: http://t.co/Z…
747,"RT @HuffingtonPost: Best Actor in a Motion Picture, Musical or Comedy goes to Michael Keaton in Birdman #GoldenGlobes"
748,"RT @Zap2it: Michael Keaton wins #GoldenGlobes Best Actor, Motion Picture, Comedy/Musical #Birdman and is in the top 3 best speeches of the …"
749,"Golden Globes: Michael Keaton Wins Best Actor in a Motion Picture, Musical or Comedy - http://t.co/WWpg6yjgnj http://t.co/ymRjgi02bm"
750,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
751,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
752,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
753,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
754,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
755,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
756,RT @Vh1India: The Golden Globe for the Best Actor in a Motion Picture - Musical or Comedy on the #GoldenGlobesonVh1 goes to Michael Keaton …
757,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
758,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
759,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
760,"RT @fansonpatrol: At the Golden Globes: Michael Keaton Wins Best Actor in a Motion Picture, Musical or Comedy http://t.co/1MjhgjcWdF"
761,"RT @ABC: Best Actor in a Motion Picture, Comedy or Musical goes to Michael Keaton for 'Birdman' - @GMA #GoldenGlobes"
762,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
763,"RT @ABC: Best Actor in a Motion Picture, Comedy or Musical goes to Michael Keaton for 'Birdman' - @GMA #GoldenGlobes"
764,"RT @CBSThisMorning: Michael Keaton wins #GoldenGlobes Award for best actor in a motion picture, comedy or musical for #Birdman"
765,"RT @CBSThisMorning: Michael Keaton wins #GoldenGlobes Award for best actor in a motion picture, comedy or musical for #Birdman"
766,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
767,“@IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/z4QYewxfrE #GoldenGlobes” yeaa!
768,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
769,"RT @ComicBookdotcom: #GoldenGlobes: @MichaelKeaton Wins Best Actor in a Motion Picture, Musical or Comedy  http://t.co/Y675yCcb64 http://t.…"
770,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
771,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
772,RT @outmagazine: #MichaelKeaton wins best actor in a motion picture (musical or comedy) for #Birdman! #GoldenGlobes
773,"RT @ABC: Best Actor in a Motion Picture, Comedy or Musical goes to Michael Keaton for 'Birdman' - @GMA #GoldenGlobes"
774,"Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!”"
775,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
776,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
777,"RT @nbc: And @MichaelKeaton wins the #GoldenGlobe for Best Actor in a Motion Picture, Comedy or Musical for his role in #Birdman!"
778,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
779,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
780,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
781,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
782,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
783,"RT @HuffingtonPost: Best Actor in a Motion Picture, Musical or Comedy goes to Michael Keaton in Birdman #GoldenGlobes"
784,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
785,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
786,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
787,"RT @HuffingtonPost: Best Actor in a Motion Picture, Musical or Comedy goes to Michael Keaton in Birdman #GoldenGlobes"
788,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
789,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
790,"RT @htShowbiz: #GoldenGlobes: Michael Keaton wins Best Actor in a motion picture, Comedy or Musical for #Birdman. http://t.co/sMqwV9MbsX"
791,"No Brit this time ;-) ...And the Golden Globe goes to Michael Keaton- Best actor in motion picture, comedy or musical http://t.co/sUdFfCPKeg"
792,"RT @ABC: Best Actor in a Motion Picture, Comedy or Musical goes to Michael Keaton for 'Birdman' - @GMA #GoldenGlobes"
793,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
794,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
795,"RT @ABC: Best Actor in a Motion Picture, Comedy or Musical goes to Michael Keaton for 'Birdman' - @GMA #GoldenGlobes"
796,"RT @TheBlackIcarus: Michael Keaton wins Best Actor in Motion Picture, Musical/Comedy for ""Birdman"" #GoldenGlobes"
797,"RT @ABC: Best Actor in a Motion Picture, Comedy or Musical goes to Michael Keaton for 'Birdman' - @GMA #GoldenGlobes"
798,"RT @HuffingtonPost: Best Actor in a Motion Picture, Musical or Comedy goes to Michael Keaton in Birdman #GoldenGlobes"
799,"RT @WhoWhatWear: Best Actor in a Motion Picture, Musical or Comedy goes to Michael Keaton for #BirdmanMovie! #GoldenGlobes"
800,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
801,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
802,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
803,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
804,"RT @ABC: Best Actor in a Motion Picture, Comedy or Musical goes to Michael Keaton for 'Birdman' - @GMA #GoldenGlobes"
805,"RT @HuffingtonPost: Best Actor in a Motion Picture, Musical or Comedy goes to Michael Keaton in Birdman #GoldenGlobes"
806,"RT @ABC: Best Actor in a Motion Picture, Comedy or Musical goes to Michael Keaton for 'Birdman' - @GMA #GoldenGlobes"
807,"RT @KNXDavid: Michael Keaton wins for best actor in a motion picture comedy or musical, Birdman. 2nd win for the film. @KNX1070 #GoldenGlob…"
808,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
809,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
810,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
811,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
812,"RT @Culturalist: Congrats to @MichaelKeaton! #GoldenGlobe Winner for Best Actor In A Motion Picture, Musical or Comedy! #BirdmanMovie http:…"
813,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
814,"RT @htShowbiz: #GoldenGlobes: Michael Keaton wins Best Actor in a motion picture, Comedy or Musical for #Birdman. http://t.co/sMqwV9MbsX"
815,"RT @ABC: Best Actor in a Motion Picture, Comedy or Musical goes to Michael Keaton for 'Birdman' - @GMA #GoldenGlobes"
