,tweets
119,"RT @TVGuideMagazine: Best Actor in a TV series, comedy or musical goes to Jeffrey Tambor for #Transparent!!

#GoldenGlobes"
120,"The #GoldenGlobe for Best Actor in a TV series, Comedy or Musical goes to...Jeffrey Tambor in 'Transparent!'"
121,Jeffrey Tambor wins best actor in TV comedy/musical series for 'Transparent'  #GoldenGlobes http://t.co/oAWQUTD2e6
122,"Jeffrey Tambor wins Best Actor in TV Series, Comedy or Musical for #Transparent #GoldenGlobes"
123,Winner Best Actor TV series Comedy or Musical Jeffrey Tambor #Transparent #OnTVTonightAtTheGlobes #GoldenGlobes
124,"Jeffrey Tambor wins Best Actor in TV Series, Comedy or Musical with #Transparent #GoldenGlobes"
125,"RT @Culturalist: Congratulations to @jeffreytambor! #GoldenGlobe Winner for Best Actor in a TV Series, Musical or Comedy! #Transparent http…"
126,"RT @nbc: .@JeffreyTambor wins Best Actor in a Television Series, Comedy or Musical for his role on @Transparent_tv. Congrats! #GoldenGlobes"
127,Jeffrey Tambor wins best actor in a TV series (comedy or musical) for Transparent (which has claimed two awards) @SBSNews #GoldenGlobes
128,"RT @HuffingtonPost: Best Actor in a TV Series, Musical or Comedy goes to Jeffrey Tambor in Transparent #GoldenGlobes"
129,"Jeffrey Tambor wins best actor in TV series, comedy or musical for #Transparent #GoldenGlobes"
130,"""@HuffingtonPost: Best Actor in a TV Series, Musical or Comedy goes to Jeffrey Tambor in Transparent #GoldenGlobes"" Whoo hoo!!"
131,"RT @HuffingtonPost: Best Actor in a TV Series, Musical or Comedy goes to Jeffrey Tambor in Transparent #GoldenGlobes"
132,"RT @HuffingtonPost: Best Actor in a TV Series, Musical or Comedy goes to Jeffrey Tambor in Transparent #GoldenGlobes"
133,@jeffreytambor from @transparent_tv wins Best Actor TV Series - Comedy or Musical #GoldenGlobes
134,"RT @HuffingtonPost: Best Actor in a TV Series, Musical or Comedy goes to Jeffrey Tambor in Transparent #GoldenGlobes"
135,Best Actor in a TV Series Comedy or Musical  Winner - Jeffrey Tambor for Transparent #GoldenGlobes
136,"Jeffrey Tambor wins for best actor in a tv series, comedy or musical #GoldenGlobes"
137,RT @chicagotribune: Jeffrey Tambor wins best actor in TV comedy/musical series for 'Transparent'  #GoldenGlobes http://t.co/oAWQUTD2e6
138,"RT @HuffingtonPost: Best Actor in a TV Series, Musical or Comedy goes to Jeffrey Tambor in Transparent #GoldenGlobes"
139,Jeffery Tambor wins Best Actor in a TV Series - Comedy or Musical for TRANSPARENT. #GoldenGlobes2015
140,"RT @HuffingtonPost: Best Actor in a TV Series, Musical or Comedy goes to Jeffrey Tambor in Transparent #GoldenGlobes"
