,tweets
82,RT @Variety: George Clooney will receive the Cecil B. DeMille Award at tonight's #GoldenGlobes http://t.co/tlyNew3C4G http://t.co/bbKn1s4Oug
83,Rumor has it George Clooney is planning a big pep talk for his acceptance speech when he receives the Cecil B. DeMille Award #GoldenGlobes
84,RT @Variety: George Clooney will receive the Cecil B. DeMille Award at tonight's #GoldenGlobes http://t.co/tlyNew3C4G http://t.co/bbKn1s4Oug
85,RT @LA_mag: Rumor has it George Clooney is planning a big pep talk for his acceptance speech when he receives the Cecil B. DeMille Award #G…
86,RT @Variety: George Clooney will receive the Cecil B. DeMille Award at tonight's #GoldenGlobes http://t.co/tlyNew3C4G http://t.co/bbKn1s4Oug
87,RT @Variety: George Clooney will receive the Cecil B. DeMille Award at tonight's #GoldenGlobes http://t.co/tlyNew3C4G http://t.co/bbKn1s4Oug
88,RT @LA_mag: Rumor has it George Clooney is planning a big pep talk for his acceptance speech when he receives the Cecil B. DeMille Award #G…
89,“@Variety: George Clooney will receive the Cecil B. DeMille Award at tonight's #GoldenGlobes http://t.co/J0w1YHg86h http://t.co/Njhyt53j9k”
90,RT @Variety: George Clooney will receive the Cecil B. DeMille Award at tonight's #GoldenGlobes http://t.co/tlyNew3C4G http://t.co/bbKn1s4Oug
91,RT @Variety: George Clooney will receive the Cecil B. DeMille Award at tonight's #GoldenGlobes http://t.co/tlyNew3C4G http://t.co/bbKn1s4Oug
92,RT @Variety: George Clooney will receive the Cecil B. DeMille Award at tonight's #GoldenGlobes http://t.co/tlyNew3C4G http://t.co/bbKn1s4Oug
93,RT @LA_mag: Rumor has it George Clooney is planning a big pep talk for his acceptance speech when he receives the Cecil B. DeMille Award #G…
94,RT @Variety: George Clooney will receive the Cecil B. DeMille Award at tonight's #GoldenGlobes http://t.co/tlyNew3C4G http://t.co/bbKn1s4Oug
95,RT @goldenglobes: Flashback: George Clooney with fans at the #GoldenGlobes in 2012. He'll receive the Cecil B. DeMille Award this year. htt…
96,George Clooney is receiving the Cecil B. DeMille Lifetime Achievement Award for those who didn't know.  #GoldenGlobes http://t.co/uiGsgdVEiS
97,"Cecil B. Success: give the man award and he'll show up with his new wife. Well played, GG! #ClooneyBooney"
98,The Cecil B DeMille award almost always goes to a white male actor. It is no surprise it's Clooney's turn. #goldenglobes
99,Watching the Golden Globes Awards! Awesome just saw George Clooney he is up for a Cecil B DeMille. Award. Congratulations to George!
100,"RT @LadyLongLegs8: @smartin592 ""George Clooney will receive Cecil B. DeMille Award at tonight's #GoldenGlobes http://t.co/wIKmGt2Req http:/…"
101,RT @Variety: George Clooney will receive the Cecil B. DeMille Award at tonight's #GoldenGlobes http://t.co/tlyNew3C4G http://t.co/bbKn1s4Oug
102,"George Clooney will be receiving the Cecil B. DeMille Award at tonight's #GoldenGlobes
http://t.co/mVGrvbE5dA"
103,"RT @NYDNEntertain: George Clooney will be receiving the Cecil B. DeMille Award at tonight's #GoldenGlobes
http://t.co/mVGrvbE5dA"
104,"RT @NYDNEntertain: George Clooney will be receiving the Cecil B. DeMille Award at tonight's #GoldenGlobes
http://t.co/mVGrvbE5dA"
105,RT @Variety: George Clooney will receive the Cecil B. DeMille Award at tonight's #GoldenGlobes http://t.co/tlyNew3C4G http://t.co/bbKn1s4Oug
106,RT @Variety: George Clooney will receive the Cecil B. DeMille Award at tonight's #GoldenGlobes http://t.co/tlyNew3C4G http://t.co/bbKn1s4Oug
107,I feel that George Clooney is too young to be receiving the Cecil B. DeMille award... #GoldenGlobes
108,I feel that George Clooney is too young to be receiving the Cecil B. DeMille award... #GoldenGlobes
109,RT @QuenchFilmTV: I feel that George Clooney is too young to be receiving the Cecil B. DeMille award... #GoldenGlobes
110,RT @Variety: George Clooney will receive the Cecil B. DeMille Award at tonight's #GoldenGlobes http://t.co/tlyNew3C4G http://t.co/bbKn1s4Oug
111,RT @Variety: George Clooney will receive the Cecil B. DeMille Award at tonight's #GoldenGlobes http://t.co/tlyNew3C4G http://t.co/bbKn1s4Oug
112,RT @goldenglobes: Flashback: George Clooney with fans at the #GoldenGlobes in 2012. He'll receive the Cecil B. DeMille Award this year. htt…
113,RT @Variety: George Clooney will receive the Cecil B. DeMille Award at tonight's #GoldenGlobes http://t.co/tlyNew3C4G http://t.co/bbKn1s4Oug
114,Liza Minnelli and Elizabeth Taylor (who received the Cecil B. DeMille Award) at the 1985 Golden Globes. http://t.co/agDCRxR1o5
115,RT @BuzzFeedRewind: Liza Minnelli and Elizabeth Taylor (who received the Cecil B. DeMille Award) at the 1985 Golden Globes. http://t.co/agD…
116,RT @BuzzFeedRewind: Liza Minnelli and Elizabeth Taylor (who received the Cecil B. DeMille Award) at the 1985 Golden Globes. http://t.co/agD…
117,@RedCarpetTeam Congratulations to George on receiving the Cecil B. DeMille Lifetime Achievement Award tonight! #ERedCarpet #GoldenGlobes
118,RT @goldenglobes: Flashback: George Clooney with fans at the #GoldenGlobes in 2012. He'll receive the Cecil B. DeMille Award this year. htt…
119,RT @BuzzFeedRewind: Liza Minnelli and Elizabeth Taylor (who received the Cecil B. DeMille Award) at the 1985 Golden Globes. http://t.co/agD…
120,RT @Variety: George Clooney will receive the Cecil B. DeMille Award at tonight's #GoldenGlobes http://t.co/tlyNew3C4G http://t.co/bbKn1s4Oug
121,Wow Amal.. Naisss. “@goldenglobes: Cecil B. DeMille Award Recipient George Clooney on the #GoldenGlobes #RedCarpet http://t.co/JuyM8qybAb”
122,...and she received the Cecil B. DeMille Award in 1974! #GoldenGlobes
123,RT @_BetteDavis: ...and she received the Cecil B. DeMille Award in 1974! #GoldenGlobes
124,"""@_BetteDavis: ...and she received the Cecil B. DeMille Award in 1974! #GoldenGlobes"""
125,RT @_BetteDavis: ...and she received the Cecil B. DeMille Award in 1974! #GoldenGlobes
126,RT @BuzzFeedRewind: Liza Minnelli and Elizabeth Taylor (who received the Cecil B. DeMille Award) at the 1985 Golden Globes. http://t.co/agD…
127,RT @_BetteDavis: ...and she received the Cecil B. DeMille Award in 1974! #GoldenGlobes
128,RT @_BetteDavis: ...and she received the Cecil B. DeMille Award in 1974! #GoldenGlobes
129,“@Variety: George Clooney will receive the Cecil B. DeMille Award at tonight's #GoldenGlobes http://t.co/kSEwV8HA7S http://t.co/eoKqjwQdxu”
130,"@etnow It's George, because the Cecil B. DeMille Award is given for oustanding contribution to the film industry. #GoldenGlobes #ETGlobes"
131,RT @Variety: George Clooney will receive the Cecil B. DeMille Award at tonight's #GoldenGlobes http://t.co/tlyNew3C4G http://t.co/bbKn1s4Oug
132,"@goldenglobes : I believe Jim Carrey should've won the Cecil B DeMille Award, that's my opinion."
133,"""@goldenglobes: Cecil B. DeMille Award Recipient George Clooney on the #GoldenGlobes http://t.co/pJ0hiceuNM""HOW DID YOU GET HIM ?ANSWEEEERRR"
134,RT @_BetteDavis: ...and she received the Cecil B. DeMille Award in 1974! #GoldenGlobes
135,"Love Clooney, but isn't he a tad young to be receiving the Cecil B. DeMille award? #goldenglobes"
136,"""@goldenglobes: #HFPA interview of Cecil B. DeMille award recipient George Clooney and his wife Amal Alamuddin.
https://t.co/qwsSSuebUN"""
137,"""@Variety: George Clooney will receive the Cecil B. DeMille Award at tonight's #GoldenGlobes http://t.co/GByht3467H http://t.co/mywTQUwtb9"""
138,"@sspring211 @cher  Hey @goldenglobes why not Cher for the Cecil B DeMille award, how many past winners have 3 Globes, an Oscar, and. Grammy!"
139,"Silicon Valley has already won the Golden Globe of my heart, and @nottjmiller has been given the Cecil B. DeMille award of my balls."
140,"“@goldenglobes: interview of tonight's Cecil B. DeMille award recipient George Clooney and his wife Amal Alamuddin.
https://t.co/F09sHV7Ljq”"
141,"Not sure how I feel about George Clooney being awarded the Cecil B. Mille Award...
#GoldenGlobes"
142,Anybody else think that George Clooney doesn't fit in with the previous Cecil B DeMille Award winners? http://t.co/B0hvIinTXV #GoldenGlobes
143,"interview of tonight's Cecil B. DeMille award recipient George Clooney and his wife Amal Alamuddin.
https://t.co/8IlF07brBn
#GoldenGlobes"
144,Tonight George Clooney receives The Cecil B. DeMille Award at the Golden Globes http://t.co/Hskz8UkhAo
145,G. Clooney's Cecil B. DeMille award coming up. ER costar Julianna Margulies presents #GoldenGlobes See all the wins @ http://t.co/BStCXILgA1
146,RT @Variety: George Clooney will receive the Cecil B. DeMille Award at tonight's #GoldenGlobes http://t.co/tlyNew3C4G http://t.co/bbKn1s4Oug
147,"Nice winners so far, but getting tired. Which means the Cecil B. DeMille award is soon going to stop this show in its tracks. #GoldenGlobes"
148,"The hell with George Clooney. I already won the Cecil Been Thru De Mill Award. 
#GoldenGlobes"
149,Just like Clooney and this Cecil B. DeMille Award not getting how in the blue blazes 'The Affair' just won. #GoldenGlobes
150,@goldenglobes how about Pia Zadora for the Cecil B. Demille Award.  Idiots!!!
151,RT @Variety: George Clooney will receive the Cecil B. DeMille Award at tonight's #GoldenGlobes http://t.co/tlyNew3C4G http://t.co/bbKn1s4Oug
152,Does Kevin Spacey think he won the Cecil B. DeMille award ? #goldenglobes
153,RT @MAKAEL86: I'm confused at why George Clooney is receiving the Cecil B. DeMille award now? #GoldenGlobes should've waiting at least anot…
154,RT @MAKAEL86: I'm confused at why George Clooney is receiving the Cecil B. DeMille award now? #GoldenGlobes should've waiting at least anot…
155,RT @MAKAEL86: I'm confused at why George Clooney is receiving the Cecil B. DeMille award now? #GoldenGlobes should've waiting at least anot…
156,RT @MAKAEL86: I'm confused at why George Clooney is receiving the Cecil B. DeMille award now? #GoldenGlobes should've waiting at least anot…
157,"Also, I think the show is running long! Still many categories plus the Cecil B. DeMille Award. I LOVE awards season! #GoldenGlobes #Access"
158,"“@goldenglobes: The #HFPA interview of Cecil B. DeMille award recipient George Clooney and his wife Amal Alamuddin.
https://t.co/NYrnzpvFZp”"
159,RT @MAKAEL86: I'm confused at why George Clooney is receiving the Cecil B. DeMille award now? #GoldenGlobes should've waiting at least anot…
160,"George Clooney to receive the Cecil B. DeMille Award. Wait, what? #GoldenGlobes"
161,The first Cecil B. DeMille award went to the showman in 1952. #GoldenGlobes
162,RT @MAKAEL86: I'm confused at why George Clooney is receiving the Cecil B. DeMille award now? #GoldenGlobes should've waiting at least anot…
163,RT @Variety: The first Cecil B. DeMille award went to the showman in 1952. #GoldenGlobes
164,RT @Variety: The first Cecil B. DeMille award went to the showman in 1952. #GoldenGlobes
165,RT @Variety: The first Cecil B. DeMille award went to the showman in 1952. #GoldenGlobes
166,George Clooney receiving tonight's Cecil B. DeMille Award. #GoldenGlobes
167,"Julianna Marguiles and Don Cheadle presenting the Cecil B. Demille Award to George Clooney. 

How fitting! #ERReunion #GoldenGlobes"
168,RT @Variety: The first Cecil B. DeMille award went to the showman in 1952. #GoldenGlobes
169,"Facts of Life. Return of the Killer Tomatoes. ER (the ""sitcom""). 

Just remember that, Mr. Cecil B. DeMille award winner. #GoldenGlobes"
170,"RT @PRanganathan: Also, I think the show is running long! Still many categories plus the Cecil B. DeMille Award. I LOVE awards season! #Gol…"
171,RT @Variety: The first Cecil B. DeMille award went to the showman in 1952. #GoldenGlobes
172,RT @Variety: The first Cecil B. DeMille award went to the showman in 1952. #GoldenGlobes
173,RT @Variety: The first Cecil B. DeMille award went to the showman in 1952. #GoldenGlobes
174,RT @MAKAEL86: I'm confused at why George Clooney is receiving the Cecil B. DeMille award now? #GoldenGlobes should've waiting at least anot…
175,Cecil B. Demille Award goes to George Clooney. #goldenglobes
176,RT @Variety: The first Cecil B. DeMille award went to the showman in 1952. #GoldenGlobes
177,RT @Variety: The first Cecil B. DeMille award went to the showman in 1952. #GoldenGlobes
178,George Clooney is receiving the Cecil B. DeMille Award now on the @goldenglobes! #GoldenGlobes
179,RT @Variety: The first Cecil B. DeMille award went to the showman in 1952. #GoldenGlobes
180,Cecil B DeMille Humanitarian Award goes to George Clooney this year.  I think the crack Tina &amp; Amy made before rings more true #GoldenGlobes
181,Did you know that the second winner of Cecil B. DeMille Award was Walt Disney at 1953? #GoldenGlobes
182,George Clooney seems a bit young for the Cecil B. DeMille Award; you know Bill Murray is back there - give it to him #GoldenGlobes
183,The Cecil B. DeMille award goes to George Clooney. @goldenglobes http://t.co/DDq3fjxBqt
184,George Clooney is receiving the Cecil B. DeMille Award now at the @goldenglobes! #GoldenGlobes
185,RT @Variety: The first Cecil B. DeMille award went to the showman in 1952. #GoldenGlobes
186,RT @Variety: The first Cecil B. DeMille award went to the showman in 1952. #GoldenGlobes
187,RT @Variety: The first Cecil B. DeMille award went to the showman in 1952. #GoldenGlobes
188,"#GoldenGlobes An amazing actor, ditector, writer, and director George Clooney receives the honorable Cecil B. DeMille award tonight 👍"
189,RT @Variety: The first Cecil B. DeMille award went to the showman in 1952. #GoldenGlobes
190,Cecil B Demille award - George Clooney #GoldenGlobes ...now we're all FOG's
191,The first Cecil B. DeMille award went to the showman in 1952. #GoldenGlobes
192,The first Cecil B. DeMille award went to the showman in 1952. #GoldenGlobes
193,George Clooney wins the Cecil B. DeMille Award #GoldenGlobes
194,Golden Globe 2015 : Cecil B. De Mille Award goes to : George Clooney http://t.co/4ygMWX4Y4O
195,Surprise! George Clooney wins the Cecil B. Demille award! He should have won best smile. #GoldenGlobes
196,RT @Variety: The first Cecil B. DeMille award went to the showman in 1952. #GoldenGlobes
197,The late great Lauren Bacall receiving the Cecil B DeMille Award at the 1993 Golden Globes. http://t.co/ljsFzYNN7k
198,Leo DiCaprio should of won the Cecil B. DeMille Award #GoldenGlobes
199,How come they didn't show the Facts of Life in the Cecil B DeMille award #GoldenGlobes ? #GeorgeClooney
200,RT @THESOURCE: The Cecil B. DeMille award goes to George Clooney. @goldenglobes http://t.co/DDq3fjxBqt
201,RT @THESOURCE: The Cecil B. DeMille award goes to George Clooney. @goldenglobes http://t.co/DDq3fjxBqt
202,"Complaint #33 over the past 15 years only two (2) women have won the Cecil B. DeMille Award. #GoldenGlobes 

2."
203,RT @BuzzFeedRewind: The late great Lauren Bacall receiving the Cecil B DeMille Award at the 1993 Golden Globes. http://t.co/ljsFzYNN7k
204,RT @Variety: George Clooney will receive the Cecil B. DeMille Award at tonight's #GoldenGlobes http://t.co/tlyNew3C4G http://t.co/bbKn1s4Oug
205,Little #GoldenGlobes trivia: Judy Garland was the youngest person to receive the Cecil B. DeMille award.
206,RT @Variety: The first Cecil B. DeMille award went to the showman in 1952. #GoldenGlobes
207,I hear next year's winner of the Cecil B. Demille award will be Kelsey Grammar's daughter.  #GoldenGlobes
208,Why the hell is #GeorgeClooney receiving the Cecil B. DeMille award? There are so many other people far more deserving. #GoldenGlobes
209,You know you're getting old when you actually recognize every single movie in the Cecil B. DeMille award reel #GeorgeClooney #GoldenGlobes 🏆
210,"We all know that George Clooney locked down the Cecil B. DeMille Award back in 1997 with ""Batman &amp; Robin"".  #GoldenGlobes #sarcasm"
211,The Cecil B. DeMille Award goes to George Clooney #GoldenGlobes http://t.co/CUyW05oNS1
212,RT @BuzzFeed: The Cecil B. DeMille Award goes to George Clooney #GoldenGlobes http://t.co/CUyW05oNS1
213,RT @BuzzFeed: The Cecil B. DeMille Award goes to George Clooney #GoldenGlobes http://t.co/CUyW05oNS1
214,RT @BuzzFeed: The Cecil B. DeMille Award goes to George Clooney #GoldenGlobes http://t.co/CUyW05oNS1
215,RT @BuzzFeed: The Cecil B. DeMille Award goes to George Clooney #GoldenGlobes http://t.co/CUyW05oNS1
216,RT @BuzzFeed: The Cecil B. DeMille Award goes to George Clooney #GoldenGlobes http://t.co/CUyW05oNS1
217,RT @BuzzFeed: The Cecil B. DeMille Award goes to George Clooney #GoldenGlobes http://t.co/s1DZbA0odf
218,RT @BuzzFeed: The Cecil B. DeMille Award goes to George Clooney #GoldenGlobes http://t.co/CUyW05oNS1
219,RT @BuzzFeed: The Cecil B. DeMille Award goes to George Clooney #GoldenGlobes http://t.co/CUyW05oNS1
